Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
VACANZA @ EAST,"1,235,000",839.59,"1,471",Apr-23,LENGKONG TUJOH,Resale,Strata,78,"15,833",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
AMBER 45,"1,642,000",613.55,"2,676",Apr-23,AMBER ROAD,Resale,Strata,57,"28,807",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
ONE-NORTH RESIDENCES,"1,330,000","1,119.46","1,188",Apr-23,ONE-NORTH GATEWAY,Resale,Strata,104,"12,788",-,Apartment,1,99 yrs lease commencing from 2005,05,Rest of Central Region,01 to 05
SOMMERVILLE PARK,"4,625,000","2,325.02","1,989",Apr-23,FARRER DRIVE,Resale,Strata,216,"21,412",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE PALETTE,"1,820,000","1,377.79","1,321",Apr-23,PASIR RIS GROVE,Resale,Strata,128,"14,219",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
COMMONWEALTH TOWERS,"958,000",473.62,"2,023",Apr-23,COMMONWEALTH AVENUE,Resale,Strata,44,"21,773",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,16 to 20
CUSCADEN RESIDENCES,"3,130,000","1,237.86","2,529",Apr-23,CUSCADEN ROAD,Resale,Strata,115,"27,217",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
HILLVISTA,"1,818,000","1,173.28","1,550",Apr-23,ELIZABETH DRIVE,Resale,Strata,109,"16,679",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
KERRISDALE,"2,300,000","1,485.43","1,548",Apr-23,STURDEE ROAD,Resale,Strata,138,"16,667",-,Condominium,1,99 yrs lease commencing from 1998,08,Rest of Central Region,01 to 05
DAKOTA RESIDENCES,"2,180,000","1,313.21","1,660",Apr-23,DAKOTA CRESCENT,Resale,Strata,122,"17,869",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,16 to 20
ASTOR GREEN,"2,100,000","1,474.67","1,424",Apr-23,PINE GROVE,Resale,Strata,137,"15,328",-,Condominium,1,99 yrs lease commencing from 1991,21,Rest of Central Region,06 to 10
LA FIESTA,"1,050,000",753.48,"1,394",Apr-23,SENGKANG SQUARE,Resale,Strata,70,"15,000",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
8M RESIDENCES,"1,460,000",645.84,"2,261",Apr-23,MARGATE ROAD,Resale,Strata,60,"24,333",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
SPOTTISWOODE PARK,"938,888",850.36,"1,104",Apr-23,SPOTTISWOODE PARK ROAD,Resale,Strata,79,"11,885",-,Apartment,1,99 yrs lease commencing from 1973,02,Rest of Central Region,06 to 10
PARC RIVIERA,"1,430,000",904.18,"1,582",Apr-23,WEST COAST VALE,Resale,Strata,84,"17,024",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,26 to 30
THE LAKESHORE,"1,280,000",947.23,"1,351",Apr-23,JURONG WEST STREET 41,Resale,Strata,88,"14,545",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,16 to 20
RIO VISTA,"1,320,000","1,248.62","1,057",Apr-23,UPPER SERANGOON VIEW,Resale,Strata,116,"11,379",-,Condominium,1,99 yrs lease commencing from 2001,19,Outside Central Region,11 to 15
REGAL 35,"1,480,000","1,248.62","1,185",Apr-23,LORONG 35 GEYLANG,Resale,Strata,116,"12,759",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SEASCAPE,"4,639,800","2,163.56","2,145",Apr-23,COVE WAY,Resale,Strata,201,"23,084",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
RIPPLE BAY,"710,000",538.2,"1,319",Apr-23,PASIR RIS LINK,Resale,Strata,50,"14,200",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,06 to 10
8 SAINT THOMAS,"2,530,000",807.3,"3,134",Apr-23,ST. THOMAS WALK,Resale,Strata,75,"33,733",-,Condominium,1,Freehold,09,Core Central Region,21 to 25
BLUE HORIZON,"1,490,000","1,151.75","1,294",Apr-23,WEST COAST CRESCENT,Resale,Strata,107,"13,925",-,Condominium,1,99 yrs lease commencing from 2000,05,Outside Central Region,11 to 15
SELETAR PARK RESIDENCE,"1,250,000",871.88,"1,434",Apr-23,SELETAR ROAD,Resale,Strata,81,"15,432",-,Condominium,1,99 yrs lease commencing from 2011,28,Outside Central Region,01 to 05
THE ESTA,"2,300,000","1,001.05","2,298",Apr-23,AMBER GARDENS,Resale,Strata,93,"24,731",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE CLEARWATER,"1,630,000","1,377.79","1,183",Apr-23,BEDOK RESERVOIR VIEW,Resale,Strata,128,"12,734",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,01 to 05
SEVENTY SAINT PATRICK'S,"1,750,000",839.59,"2,084",Apr-23,ST. PATRICK'S ROAD,Resale,Strata,78,"22,436",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
PETIT JERVOIS,"2,481,000",871.88,"2,846",Apr-23,JERVOIS ROAD,Resale,Strata,81,"30,630",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CHERRYHILL,"1,498,000","1,044.11","1,435",Apr-23,LORONG LEW LIAN,Resale,Strata,97,"15,443",-,Condominium,1,Freehold,19,Outside Central Region,01 to 05
HUME PARK I,"2,090,000","1,453.14","1,438",Apr-23,HUME AVENUE,Resale,Strata,135,"15,481",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
WATERVIEW,"1,320,000",925.7,"1,426",Apr-23,TAMPINES AVENUE 1,Resale,Strata,86,"15,349",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
ECO SANCTUARY,"1,088,000",731.95,"1,486",Apr-23,CHESTNUT AVENUE,Resale,Strata,68,"16,000",-,Condominium,1,99 yrs lease commencing from 2012,23,Outside Central Region,06 to 10
COSTA DEL SOL,"3,200,000","1,560.78","2,050",Apr-23,BAYSHORE ROAD,Resale,Strata,145,"22,069",-,Condominium,1,99 yrs lease commencing from 1997,16,Outside Central Region,16 to 20
DAWN VILLE,"2,000,000","1,205.57","1,659",Apr-23,BUTTERWORTH LANE,Resale,Strata,112,"17,857",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,620,000",839.59,"1,930",Apr-23,MEYAPPA CHETTIAR ROAD,Resale,Strata,78,"20,769",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
REGENTVILLE,"1,200,000","1,076.4","1,115",Apr-23,HOUGANG STREET 92,Resale,Strata,100,"12,000",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,06 to 10
HIGH OAK CONDOMINIUM,"1,600,000","1,227.1","1,304",Apr-23,TOH TUCK ROAD,Resale,Strata,114,"14,035",-,Condominium,1,99 yrs lease commencing from 1996,21,Rest of Central Region,01 to 05
PARC ELEGANCE,"750,000",495.14,"1,515",Apr-23,TELOK KURAU ROAD,Resale,Strata,46,"16,304",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE LUXURIE,"1,418,000",968.76,"1,464",Apr-23,COMPASSVALE ROAD,Resale,Strata,90,"15,756",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
HELIOS RESIDENCES,"3,150,000","1,280.92","2,459",Apr-23,CAIRNHILL CIRCLE,Resale,Strata,119,"26,471",-,Apartment,1,Freehold,09,Core Central Region,16 to 20
MAYSPRINGS,"1,415,000","1,356.26","1,043",Apr-23,PETIR ROAD,Resale,Strata,126,"11,230",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,06 to 10
ESTELLA GARDENS,"1,540,000","1,291.68","1,192",Apr-23,FLORA ROAD,Resale,Strata,120,"12,833",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
THE ARISTO @ AMBER,"1,185,000",624.31,"1,898",Apr-23,AMBER ROAD,Resale,Strata,58,"20,431",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10
MY MANHATTAN,"1,430,000","1,076.4","1,329",Apr-23,SIMEI STREET 3,Resale,Strata,100,"14,300",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,06 to 10
COCO PALMS,"1,442,000",914.94,"1,576",Apr-23,PASIR RIS GROVE,Resale,Strata,85,"16,965",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
HIGH PARK RESIDENCES,"688,000",452.09,"1,522",Apr-23,FERNVALE ROAD,Resale,Strata,42,"16,381",-,Apartment,1,99 yrs lease commencing from 2014,28,Outside Central Region,06 to 10
UBER 388,"1,500,000",850.36,"1,764",Apr-23,UPPER EAST COAST ROAD,Resale,Strata,79,"18,987",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
STRATFORD COURT,"1,338,000","1,345.5",994,Apr-23,BEDOK RIA CRESCENT,Resale,Strata,125,"10,704",-,Condominium,1,99 yrs lease commencing from 1995,16,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,675,000","1,065.64","1,572",Apr-23,LORONG HOW SUN,Resale,Strata,99,"16,919",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
SUNHAVEN,"1,288,000","1,065.64","1,209",Apr-23,UPPER CHANGI ROAD EAST,Resale,Strata,99,"13,010",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
THE WATER EDGE,"683,000",441.32,"1,548",Apr-23,LORONG 38 GEYLANG,Resale,Strata,41,"16,659",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
MOUNTBATTEN SUITES,"1,490,000","1,140.98","1,306",Apr-23,MOUNTBATTEN ROAD,Resale,Strata,106,"14,057",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PARC CENTROS,"1,950,000","1,313.21","1,485",Apr-23,PUNGGOL CENTRAL,Resale,Strata,122,"15,984",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,11 to 15
OLEANDER TOWERS,"1,660,000","1,151.75","1,441",Apr-23,LORONG 1 TOA PAYOH,Resale,Strata,107,"15,514",-,Apartment,1,99 yrs lease commencing from 1995,12,Rest of Central Region,16 to 20
FORESQUE RESIDENCES,"1,760,000","1,184.04","1,486",Apr-23,PETIR ROAD,Resale,Strata,110,"16,000",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
CRYSTAL MANSIONS,"1,180,000","1,259.39",937,Apr-23,LORONG 6 GEYLANG,Resale,Strata,117,"10,085",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BAYSHORE PARK,"1,250,000",936.47,"1,335",Apr-23,BAYSHORE ROAD,Resale,Strata,87,"14,368",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,16 to 20
KINGSFORD WATERBAY,"1,010,000",850.36,"1,188",Apr-23,UPPER SERANGOON VIEW,Resale,Strata,79,"12,785",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,01 to 05
ONE DUSUN RESIDENCES,"822,800",452.09,"1,820",Apr-23,JALAN DUSUN,Resale,Strata,42,"19,590",-,Apartment,1,Freehold,12,Rest of Central Region,21 to 25
RIVER ISLES,"1,438,000","1,173.28","1,226",Apr-23,EDGEDALE PLAINS,Resale,Strata,109,"13,193",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
AMBER 45,"3,388,000","1,345.5","2,518",Apr-23,AMBER ROAD,Resale,Strata,125,"27,104",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE QUARTZ,"1,790,000","1,420.85","1,260",Apr-23,COMPASSVALE BOW,Resale,Strata,132,"13,561",-,Condominium,1,99 yrs lease commencing from 2005,19,Outside Central Region,01 to 05
PETIT JERVOIS,"2,749,000","1,011.82","2,717",Apr-23,JERVOIS ROAD,Resale,Strata,94,"29,245",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
FULCRUM,"1,000,000",473.62,"2,111",Apr-23,FORT ROAD,Resale,Strata,44,"22,727",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10
THE SEAFRONT ON MEYER,"3,680,000","1,603.84","2,294",Apr-23,MEYER ROAD,Resale,Strata,149,"24,698",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
STURDEE RESIDENCES,"870,000",419.8,"2,072",Apr-23,BEATTY ROAD,Resale,Strata,39,"22,308",-,Condominium,1,99 yrs lease commencing from 2015,08,Rest of Central Region,26 to 30
THE LOFT,"1,780,000",861.12,"2,067",Apr-23,NASSIM HILL,Resale,Strata,80,"22,250",-,Condominium,1,99 yrs lease commencing from 1999,10,Core Central Region,01 to 05
GUILLEMARD SUITES,"768,000",462.85,"1,659",Apr-23,GUILLEMARD ROAD,Resale,Strata,43,"17,860",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
STARS OF KOVAN,"1,770,000",958,"1,848",Apr-23,UPPER SERANGOON ROAD,Resale,Strata,89,"19,888",-,Apartment,1,99 yrs lease commencing from 2015,19,Outside Central Region,06 to 10
THE ESTA,"2,850,000","1,345.5","2,118",Apr-23,AMBER GARDENS,Resale,Strata,125,"22,800",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
CASTLE GREEN,"1,680,000","1,410.08","1,191",Apr-23,YIO CHU KANG ROAD,Resale,Strata,131,"12,824",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,06 to 10
STIRLING RESIDENCES,"2,010,000",893.41,"2,250",Apr-23,STIRLING ROAD,Resale,Strata,83,"24,217",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
THE MEDLEY,"1,460,000",958,"1,524",Apr-23,LORONG G TELOK KURAU,Resale,Strata,89,"16,404",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE NEXUS,"1,850,000",947.23,"1,953",Apr-23,BUKIT TIMAH ROAD,Resale,Strata,88,"21,023",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"2,268,000","2,238.91","1,013",Apr-23,FLOWER ROAD,Resale,Strata,208,"10,904",-,Apartment,1,Freehold,19,Outside Central Region,01 to 05
EUPHONY GARDENS,"878,000",958,916,Apr-23,JALAN MATA AYER,Resale,Strata,89,"9,865",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,01 to 05
THE TESSARINA,"2,009,000",979.52,"2,051",Apr-23,WILBY ROAD,Resale,Strata,91,"22,077",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
FAR HORIZON GARDENS,"2,050,000","2,002.1","1,024",Apr-23,ANG MO KIO AVENUE 9,Resale,Strata,186,"11,022",-,Condominium,1,99 yrs lease commencing from 1982,20,Outside Central Region,01 to 05
THE ASTON,"2,780,000","1,474.67","1,885",Apr-23,KAY POH ROAD,Resale,Strata,137,"20,292",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
CLEMENTI PARK,"2,700,000","1,722.24","1,568",Apr-23,SUNSET WAY,Resale,Strata,160,"16,875",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
8 @ MOUNT SOPHIA,"2,335,000","1,420.85","1,643",Apr-23,MOUNT SOPHIA,Resale,Strata,132,"17,689",-,Condominium,1,103 yrs lease commencing from 2002,09,Core Central Region,06 to 10
CAVENAGH GARDENS,"1,900,000","1,205.57","1,576",Apr-23,CAVENAGH ROAD,Resale,Strata,112,"16,964",-,Apartment,1,Freehold,09,Core Central Region,01 to 05
SEASIDE RESIDENCES,"1,068,000",505.91,"2,111",Apr-23,SIGLAP LINK,Resale,Strata,47,"22,723",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,11 to 15
BOTANIC GARDENS VIEW,"3,680,000","1,259.39","2,922",Apr-23,TAMAN SERASI,Resale,Strata,117,"31,453",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
HIGHLINE RESIDENCES,"2,430,000","1,087.16","2,235",Apr-23,KIM TIAN ROAD,Resale,Strata,101,"24,059",-,Condominium,1,99 yrs lease commencing from 2013,03,Rest of Central Region,11 to 15
AQUARIUS BY THE PARK,"1,070,000",893.41,"1,198",Apr-23,BEDOK RESERVOIR VIEW,Resale,Strata,83,"12,892",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,06 to 10
THE HILLIER,"810,000",505.91,"1,601",Apr-23,HILLVIEW RISE,Resale,Strata,47,"17,234",-,Apartment,1,99 yrs lease commencing from 2011,23,Outside Central Region,21 to 25
OKIO,"725,000",419.8,"1,727",Apr-23,BALESTIER ROAD,Resale,Strata,39,"18,590",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
NEWEST,"990,000",635.08,"1,559",Apr-23,WEST COAST DRIVE,Resale,Strata,59,"16,780",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,06 to 10
THE TENNERY,"1,060,000",861.12,"1,231",Apr-23,WOODLANDS ROAD,Resale,Strata,80,"13,250",-,Apartment,1,99 yrs lease commencing from 2010,23,Outside Central Region,11 to 15
RIPPLE BAY,"1,280,000","1,054.87","1,213",Apr-23,PASIR RIS LINK,Resale,Strata,98,"13,061",-,Condominium,1,99 yrs lease commencing from 2011,18,Outside Central Region,01 to 05
BAYVILLE CONDOMINIUM,"1,380,000","1,194.8","1,155",Apr-23,SOUTH BUONA VISTA ROAD,Resale,Strata,111,"12,432",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
THE CARPMAELINA,"1,838,000","1,194.8","1,538",Apr-23,CARPMAEL ROAD,Resale,Strata,111,"16,559",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05
CASTLE GREEN,"1,300,000","1,151.75","1,129",Apr-23,YIO CHU KANG ROAD,Resale,Strata,107,"12,150",-,Condominium,1,99 yrs lease commencing from 1993,26,Outside Central Region,01 to 05
LAGUNA PARK,"1,680,000","1,614.6","1,041",Apr-23,MARINE PARADE ROAD,Resale,Strata,150,"11,200",-,Apartment,1,99 yrs lease commencing from 1977,15,Outside Central Region,01 to 05
FORTUNE JADE,"1,868,000","1,140.98","1,637",Apr-23,DUNMAN ROAD,Resale,Strata,106,"17,623",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20
THE TREVOSE,"3,100,000","1,765.3","1,756",Apr-23,TREVOSE CRESCENT,Resale,Strata,164,"18,902",-,Condominium,1,99 yrs lease commencing from 1996,11,Core Central Region,01 to 05
GRANDEUR PARK RESIDENCES,"1,250,000",667.37,"1,873",Apr-23,BEDOK SOUTH AVENUE 3,Resale,Strata,62,"20,161",-,Condominium,1,99 yrs lease commencing from 2016,16,Outside Central Region,01 to 05
PARC RIVIERA,"1,585,000",990.29,"1,601",Apr-23,WEST COAST VALE,Resale,Strata,92,"17,228",-,Condominium,1,99 yrs lease commencing from 2015,05,Outside Central Region,31 to 35
TWIN REGENCY,"2,900,000","1,442.38","2,011",Apr-23,KIM TIAN ROAD,Resale,Strata,134,"21,642",-,Condominium,1,Freehold,03,Rest of Central Region,16 to 20
SHIRO,"640,000",452.09,"1,416",Apr-23,LORONG H TELOK KURAU,Resale,Strata,42,"15,238",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
HIGHGATE,"1,935,000","1,323.97","1,462",Apr-23,TOH TUCK ROAD,Resale,Strata,123,"15,732",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
LAKE GRANDE,"1,310,000",775.01,"1,690",Apr-23,JURONG LAKE LINK,Resale,Strata,72,"18,194",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
STRATUM,"1,045,000",914.94,"1,142",Apr-23,ELIAS ROAD,Resale,Strata,85,"12,294",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
STRATUM,"960,000",775.01,"1,239",Apr-23,ELIAS ROAD,Resale,Strata,72,"13,333",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
PARC OLYMPIA,"915,000",796.54,"1,149",Apr-23,FLORA DRIVE,Resale,Strata,74,"12,365",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,06 to 10
SOPHIA HILLS,"3,150,000","1,539.25","2,046",Apr-23,MOUNT SOPHIA,Resale,Strata,143,"22,028",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"7,900,000","2,938.57","2,688",Apr-23,KEPPEL BAY VIEW,Resale,Strata,273,"28,938",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
RIVERSOUND RESIDENCE,"1,125,000",904.18,"1,244",Apr-23,SENGKANG EAST AVENUE,Resale,Strata,84,"13,393",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
D'NEST,"790,000",570.49,"1,385",Apr-23,PASIR RIS GROVE,Resale,Strata,53,"14,906",-,Condominium,1,99 yrs lease commencing from 2010,18,Outside Central Region,01 to 05
CAPE ROYALE,"5,717,000","2,508.01","2,279",Apr-23,COVE WAY,Resale,Strata,233,"24,536",-,Condominium,1,99 yrs lease commencing from 2008,04,Core Central Region,16 to 20
SUITES @ AMBER,"920,000",473.62,"1,943",Apr-23,AMBER ROAD,Resale,Strata,44,"20,909",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
MAYSPRINGS,"975,000",904.18,"1,078",Apr-23,PETIR ROAD,Resale,Strata,84,"11,607",-,Apartment,1,99 yrs lease commencing from 1994,23,Outside Central Region,11 to 15
PARK COLONIAL,"2,000,000",979.52,"2,042",Apr-23,WOODLEIGH LANE,Resale,Strata,91,"21,978",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
KINGSFORD WATERBAY,"1,360,000","1,065.64","1,276",Apr-23,UPPER SERANGOON VIEW,Resale,Strata,99,"13,737",-,Apartment,1,99 yrs lease commencing from 2014,19,Outside Central Region,16 to 20
THE FORESTA @ MOUNT FABER,"1,430,000",861.12,"1,661",Apr-23,WISHART ROAD,Resale,Strata,80,"17,875",-,Condominium,1,Freehold,04,Rest of Central Region,01 to 05
SOPHIA HILLS,"1,445,000",699.66,"2,065",Apr-23,MOUNT SOPHIA,Resale,Strata,65,"22,231",-,Condominium,1,99 yrs lease commencing from 2013,09,Core Central Region,06 to 10
CARDIFF RESIDENCE,"663,000",419.8,"1,579",Apr-23,CARDIFF GROVE,Resale,Strata,39,"17,000",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
BELMOND GREEN,"2,700,000","1,323.97","2,039",Apr-23,BALMORAL ROAD,Resale,Strata,123,"21,951",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CORALS AT KEPPEL BAY,"6,985,000","2,594.12","2,693",Apr-23,KEPPEL BAY DRIVE,Resale,Strata,241,"28,983",-,Condominium,1,99 yrs lease commencing from 2007,04,Rest of Central Region,01 to 05
LA FIESTA,"1,460,000",893.41,"1,634",Apr-23,SENGKANG SQUARE,Resale,Strata,83,"17,590",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
EAST PALM,"1,888,888","1,259.39","1,500",Apr-23,PALM ROAD,Resale,Strata,117,"16,144",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
THE LUXURIE,"1,520,000","1,054.87","1,441",Apr-23,COMPASSVALE ROAD,Resale,Strata,98,"15,510",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
EUHABITAT,"730,000",527.44,"1,384",Apr-23,JALAN EUNOS,Resale,Strata,49,"14,898",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
EUHABITAT,"1,600,000","1,259.39","1,270",Apr-23,JALAN EUNOS,Resale,Strata,117,"13,675",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
BARTLEY RESIDENCES,"1,820,000","1,065.64","1,708",Apr-23,LORONG HOW SUN,Resale,Strata,99,"18,384",-,Apartment,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
CITY STUDIOS,"710,000",495.14,"1,434",Apr-23,RACE COURSE LANE,Resale,Strata,46,"15,435",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,820,000","1,076.4","1,691",Apr-23,KEPPEL BAY VIEW,Resale,Strata,100,"18,200",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,01 to 05
